0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4.75,1.4,10.0,4.83,7.745,0.675,4.269,3.019,0.893,27.637,0.625,0.16,0.6,0.08,0.08,0.76,1.0,4.0,1.414,3
4.806,1.484,8.857,5.374,7.678,0.823,6.477,4.58,0.953,79.153,0.661,0.268,0.732,0.0,0.0,0.927,1.0,11.0,2.345,5
4.512,1.335,11.316,4.575,6.759,0.647,9.48,6.703,0.919,55.825,0.647,0.187,0.662,0.072,0.072,0.719,0.731,13.885,2.635,5
4.594,1.358,13.368,5.651,7.623,0.63,10.039,7.099,0.917,55.733,0.685,0.241,0.5,0.08,0.08,0.707,0.69,20.024,3.164,5
4.591,1.376,9.3,4.278,6.637,0.774,7.466,5.279,0.944,71.463,0.645,0.367,0.533,0.033,0.033,0.867,0.909,18.182,3.015,3
4.729,1.375,12.55,5.524,8.23,0.618,9.784,6.918,0.913,52.769,0.657,0.345,0.467,0.091,0.091,0.661,0.632,22.737,3.372,4
4.585,1.289,13.5,4.884,7.593,0.696,8.09,5.721,0.926,57.024,0.644,0.345,0.391,0.034,0.034,0.759,0.833,20.833,3.227,5
4.308,1.364,17.833,7.466,6.581,0.673,6.961,4.922,0.915,46.168,0.617,0.318,0.455,0.061,0.061,0.758,0.762,12.19,2.469,2
4.562,1.314,11.792,4.52,7.145,0.611,10.284,7.272,0.913,53.959,0.64,0.32,0.508,0.039,0.039,0.696,0.724,30.414,3.9,4
4.547,1.327,11.548,4.57,7.012,0.603,11.416,8.072,0.914,57.186,0.659,0.356,0.462,0.076,0.076,0.691,0.607,30.964,3.935,4
4.535,1.337,10.125,4.141,6.582,0.593,9.238,6.532,0.905,47.203,0.7,0.335,0.465,0.071,0.071,0.653,0.579,19.105,3.091,4
4.22,1.3,16.667,6.25,5.972,0.69,6.9,4.879,0.919,48.314,0.59,0.356,0.424,0.085,0.085,0.763,0.857,15.429,2.777,2
4.423,1.309,9.167,3.432,5.65,0.55,8.158,5.768,0.889,38.471,0.686,0.192,0.536,0.053,0.053,0.623,0.621,11.172,2.364,3
4.356,1.319,13.5,5.234,6.311,0.689,8.004,5.66,0.924,55.127,0.644,0.322,0.471,0.046,0.046,0.816,0.786,17.286,2.94,2
4.574,1.365,10.69,4.68,6.955,0.629,11.075,7.831,0.919,59.979,0.632,0.372,0.459,0.046,0.046,0.73,0.589,25.329,3.559,4
4.852,1.495,13.067,7.146,9.009,0.602,8.429,5.96,0.904,44.852,0.648,0.37,0.512,0.055,0.055,0.693,0.702,23.17,3.404,5
4.678,1.333,29.0,11.453,9.283,0.563,5.253,3.715,0.871,26.383,0.598,0.327,0.462,0.038,0.038,0.615,0.647,7.118,1.886,1
5.217,1.603,8.762,6.746,9.935,0.609,8.257,5.838,0.905,44.848,0.723,0.271,0.586,0.015,0.015,0.647,0.556,11.111,2.357,3
4.609,1.359,13.143,5.568,7.664,0.685,9.289,6.568,0.927,61.77,0.652,0.3,0.592,0.067,0.067,0.792,0.861,26.694,3.653,5
4.744,1.463,11.714,6.247,8.144,0.78,7.068,4.998,0.944,69.789,0.61,0.28,0.54,0.04,0.04,0.9,0.857,10.286,2.268,5
4.73,1.415,11.172,5.466,7.944,0.448,11.392,8.056,0.876,39.984,0.633,0.261,0.6,0.046,0.046,0.539,0.57,34.776,4.17,5
4.449,1.452,16.0,7.786,7.173,0.43,7.094,5.016,0.85,26.882,0.559,0.25,0.48,0.066,0.066,0.539,0.632,15.158,2.753,2
4.41,1.36,16.182,6.764,6.979,0.567,10.706,7.57,0.904,49.726,0.618,0.359,0.409,0.109,0.109,0.723,0.696,38.291,4.376,2
4.823,1.514,12.5,7.154,8.744,0.714,9.449,6.682,0.935,69.285,0.703,0.195,0.577,0.073,0.073,0.764,0.75,13.5,2.598,4
4.892,1.461,12.05,6.344,9.042,0.651,10.113,7.151,0.922,59.656,0.668,0.348,0.478,0.087,0.087,0.739,0.75,31.5,3.969,4
4.478,1.38,9.8,4.511,6.164,0.62,9.711,6.867,0.913,52.871,0.616,0.291,0.583,0.033,0.033,0.768,0.636,17.818,2.985,3
4.704,1.352,9.0,3.872,7.158,0.704,5.171,3.657,0.912,37.655,0.685,0.162,0.676,0.054,0.054,0.784,0.667,2.667,1.155,3
4.485,1.372,17.706,7.506,7.555,0.631,10.951,7.744,0.919,59.839,0.618,0.28,0.473,0.102,0.102,0.79,0.788,32.327,4.02,1
4.375,1.293,14.8,5.445,6.61,0.458,10.413,7.363,0.875,38.239,0.612,0.366,0.353,0.17,0.17,0.58,0.5,29.0,3.808,2
4.859,1.529,16.238,8.789,9.492,0.402,10.492,7.419,0.86,34.551,0.611,0.281,0.547,0.089,0.089,0.523,0.564,37.231,4.315,1
4.369,1.34,21.875,8.753,7.223,0.554,10.37,7.333,0.899,47.028,0.629,0.364,0.395,0.118,0.118,0.664,0.613,30.012,3.874,1
4.781,1.459,10.889,5.875,8.157,0.684,9.571,6.768,0.928,63.083,0.699,0.226,0.577,0.036,0.036,0.759,0.645,12.903,2.54,4
4.675,1.404,14.25,6.529,8.212,0.711,7.586,5.364,0.928,56.507,0.632,0.333,0.417,0.056,0.056,0.819,0.917,20.167,3.175,2
5.055,1.521,15.45,8.384,10.491,0.618,10.866,7.683,0.916,57.344,0.663,0.283,0.585,0.039,0.039,0.717,0.81,38.086,4.364,5
4.644,1.415,9.833,4.945,7.104,0.619,6.72,4.752,0.899,38.332,0.568,0.254,0.627,0.03,0.03,0.716,0.765,9.941,2.229,4
4.796,1.443,12.72,6.403,8.632,0.588,10.486,7.415,0.908,51.539,0.664,0.308,0.559,0.043,0.043,0.668,0.646,27.138,3.684,4
4.436,1.358,17.625,7.31,7.274,0.518,12.295,8.694,0.896,48.953,0.589,0.268,0.461,0.108,0.108,0.669,0.663,39.112,4.422,1
4.862,1.425,11.133,5.569,8.673,0.539,6.964,4.925,0.879,32.754,0.623,0.221,0.644,0.01,0.01,0.606,0.652,9.783,2.212,3
4.516,1.36,13.558,5.749,7.218,0.481,12.767,9.028,0.888,46.357,0.6,0.359,0.404,0.095,0.095,0.655,0.546,45.322,4.76,1
4.336,1.243,9.148,2.644,5.159,0.51,8.017,5.669,0.878,34.749,0.664,0.238,0.561,0.067,0.067,0.604,0.615,14.769,2.717,3
4.77,1.434,15.25,7.284,8.878,0.705,7.786,5.506,0.927,56.742,0.648,0.316,0.506,0.063,0.063,0.823,0.92,21.16,3.253,1
4.34,1.293,19.545,7.29,6.9,0.609,8.934,6.317,0.908,47.973,0.628,0.363,0.415,0.104,0.104,0.726,0.694,23.592,3.435,1
4.801,1.495,17.333,8.808,9.28,0.544,13.004,9.195,0.904,54.067,0.629,0.3,0.553,0.053,0.053,0.653,0.704,53.481,5.171,5
4.45,1.443,12.417,6.279,6.645,0.691,8.438,5.967,0.926,58.179,0.617,0.315,0.435,0.076,0.076,0.793,0.759,16.69,2.889,2
4.458,1.318,11.889,4.596,6.586,0.738,7.637,5.4,0.935,62.931,0.561,0.317,0.583,0.033,0.033,0.867,0.737,10.316,2.271,5
4.265,1.324,11.333,4.448,5.385,0.824,4.802,3.395,0.945,57.189,0.5,0.176,0.765,0.0,0.0,0.941,1.0,3.0,1.225,3
4.447,1.401,18.0,7.957,7.372,0.474,8.76,6.194,0.872,34.64,0.57,0.292,0.446,0.097,0.097,0.579,0.632,22.737,3.372,2
4.219,1.308,10.786,4.05,4.995,0.483,8.401,5.941,0.873,34.171,0.599,0.304,0.525,0.083,0.083,0.525,0.564,17.473,2.956,2
4.513,1.443,14.375,7.049,7.324,0.474,7.187,5.082,0.863,29.473,0.648,0.208,0.503,0.047,0.047,0.537,0.645,12.903,2.54,2
4.705,1.465,11.957,6.365,7.981,0.542,8.985,6.353,0.891,40.859,0.64,0.244,0.477,0.063,0.063,0.625,0.605,15.721,2.804,2
4.96,1.468,14.273,7.301,9.804,0.505,12.65,8.945,0.894,48.512,0.645,0.232,0.593,0.057,0.057,0.61,0.713,47.755,4.886,5
4.764,1.368,7.067,3.308,6.595,0.708,7.285,5.151,0.926,53.882,0.745,0.38,0.481,0.025,0.025,0.709,0.667,13.333,2.582,3
4.699,1.425,17.385,8.002,8.718,0.659,9.911,7.008,0.923,60.106,0.664,0.273,0.533,0.087,0.087,0.747,0.756,23.439,3.423,2
4.84,1.38,13.583,5.996,9.031,0.699,8.929,6.314,0.93,62.737,0.669,0.257,0.615,0.028,0.028,0.807,0.893,22.321,3.341,4
4.623,1.33,7.571,3.059,6.085,0.764,7.867,5.563,0.942,71.791,0.726,0.26,0.623,0.091,0.091,0.831,0.85,14.45,2.688,3
4.572,1.422,18.0,8.212,8.069,0.628,8.423,5.956,0.91,48.002,0.622,0.295,0.455,0.08,0.08,0.732,0.758,18.939,3.077,2
4.529,1.316,17.0,6.571,7.733,0.529,8.731,6.174,0.887,38.836,0.625,0.329,0.476,0.053,0.053,0.629,0.661,24.446,3.496,2
4.718,1.418,13.082,6.245,8.262,0.499,12.639,8.937,0.893,47.896,0.649,0.269,0.488,0.067,0.067,0.601,0.616,42.509,4.61,5
4.782,1.42,7.438,4.069,6.901,0.739,8.067,5.704,0.937,66.426,0.639,0.355,0.5,0.026,0.026,0.803,0.741,14.815,2.722,3
4.739,1.494,13.846,7.444,8.505,0.617,8.273,5.85,0.907,45.88,0.606,0.202,0.633,0.0,0.0,0.752,0.818,14.727,2.714,5
4.489,1.32,11.867,4.617,6.753,0.657,8.77,6.201,0.919,54.046,0.652,0.371,0.448,0.052,0.052,0.741,0.767,25.326,3.558,5
4.515,1.364,10.452,4.584,6.564,0.59,10.611,7.503,0.909,52.2,0.707,0.279,0.524,0.061,0.061,0.672,0.641,26.266,3.624,4
4.964,1.551,20.613,10.749,10.463,0.541,13.688,9.679,0.905,55.718,0.618,0.256,0.539,0.035,0.035,0.722,0.723,52.762,5.136,1
4.321,1.321,13.625,5.313,6.139,0.679,7.088,5.012,0.917,47.833,0.596,0.308,0.446,0.062,0.062,0.723,0.75,11.25,2.372,2
4.571,1.429,16.0,7.507,7.859,0.714,7.559,5.345,0.929,57.069,0.634,0.338,0.423,0.056,0.056,0.803,0.833,16.667,2.887,2
4.413,1.34,15.304,6.193,6.888,0.372,13.965,9.874,0.864,39.665,0.592,0.359,0.377,0.143,0.143,0.521,0.458,62.773,5.602,1
4.469,1.395,18.294,8.012,7.522,0.489,8.619,6.095,0.875,35.255,0.556,0.306,0.451,0.092,0.092,0.59,0.547,15.868,2.817,2
4.475,1.367,17.375,7.316,7.466,0.683,8.058,5.698,0.923,54.488,0.604,0.262,0.512,0.071,0.071,0.821,0.909,18.182,3.015,2
4.667,1.379,8.7,4.079,6.838,0.724,6.754,4.776,0.928,53.181,0.655,0.333,0.544,0.035,0.035,0.789,0.632,7.579,1.947,3
4.188,1.291,17.75,6.567,5.9,0.512,7.469,5.281,0.875,32.852,0.54,0.296,0.487,0.043,0.043,0.643,0.647,14.235,2.668,2
4.82,1.43,9.921,5.15,8.11,0.597,11.588,8.194,0.913,56.833,0.637,0.296,0.596,0.033,0.033,0.7,0.704,35.211,4.196,4
4.638,1.44,15.667,7.509,8.192,0.624,10.481,7.411,0.916,56.709,0.613,0.254,0.618,0.035,0.035,0.775,0.932,38.205,4.371,1
4.178,1.287,16.833,6.163,5.756,0.683,6.866,4.855,0.917,47.052,0.604,0.328,0.443,0.098,0.098,0.77,0.85,14.45,2.688,2
4.66,1.251,8.12,2.341,6.558,0.66,9.405,6.65,0.922,57.753,0.655,0.256,0.526,0.075,0.075,0.789,0.735,18.382,3.032,3
4.958,1.403,9.818,4.792,8.853,0.606,8.913,6.303,0.907,47.527,0.662,0.308,0.545,0.063,0.063,0.699,0.75,24.75,3.518,3
4.3,1.313,21.053,8.108,6.788,0.58,11.6,8.202,0.909,54.462,0.595,0.332,0.42,0.101,0.101,0.756,0.722,41.127,4.535,1
4.789,1.489,12.857,6.993,8.62,0.822,7.8,5.516,0.956,94.639,0.656,0.288,0.525,0.051,0.051,0.881,0.765,9.941,2.229,3
4.713,1.279,9.067,3.043,7.235,0.75,8.746,6.185,0.941,74.354,0.699,0.242,0.6,0.042,0.042,0.8,0.826,15.696,2.801,4
4.738,1.302,14.333,5.367,8.575,0.645,8.464,5.985,0.915,50.643,0.68,0.265,0.538,0.103,0.103,0.684,0.613,11.645,2.413,4
4.369,1.343,16.118,6.544,6.74,0.529,8.76,6.194,0.887,38.919,0.584,0.275,0.494,0.087,0.087,0.688,0.773,26.273,3.624,1
4.516,1.391,14.536,6.489,7.363,0.455,9.17,6.484,0.869,34.564,0.585,0.319,0.483,0.071,0.071,0.58,0.579,25.474,3.569,2
4.59,1.372,12.48,5.464,7.439,0.446,7.869,5.564,0.859,30.115,0.644,0.299,0.468,0.095,0.095,0.532,0.5,15.0,2.739,2
4.785,1.538,11.625,7.088,8.354,0.742,7.155,5.059,0.934,60.061,0.677,0.238,0.619,0.048,0.048,0.81,0.867,11.267,2.373,3
5.016,1.498,18.692,9.376,10.608,0.556,12.247,8.66,0.905,53.323,0.615,0.291,0.525,0.074,0.074,0.726,0.736,47.08,4.852,1
4.443,1.389,7.706,3.809,5.149,0.763,8.737,6.178,0.945,78.539,0.656,0.314,0.535,0.058,0.058,0.837,0.815,17.926,2.994,3
4.663,1.485,16.391,8.33,8.414,0.451,8.755,6.191,0.866,33.118,0.676,0.306,0.388,0.086,0.086,0.514,0.513,20.513,3.203,2
4.958,1.594,14.227,8.771,9.788,0.489,8.648,6.115,0.875,35.354,0.712,0.256,0.484,0.126,0.126,0.543,0.579,19.105,3.091,1
4.51,1.33,20.077,7.928,7.889,0.605,9.78,6.915,0.91,51.063,0.613,0.306,0.456,0.1,0.1,0.75,0.816,32.653,4.041,2
4.073,1.175,12.416,3.113,4.545,0.436,15.447,10.923,0.884,47.907,0.64,0.247,0.473,0.09,0.09,0.555,0.566,63.354,5.628,2
4.705,1.424,18.857,8.57,8.882,0.705,8.095,5.724,0.928,58.665,0.682,0.278,0.522,0.056,0.056,0.789,0.88,19.36,3.111,1
5.0,1.644,17.4,10.591,10.399,0.793,7.398,5.231,0.948,77.341,0.586,0.294,0.451,0.118,0.118,0.863,0.867,11.267,2.373,5
4.671,1.424,11.286,5.615,7.641,0.639,8.035,5.682,0.912,47.599,0.69,0.376,0.367,0.064,0.064,0.697,0.683,19.122,3.092,5
4.705,1.421,14.831,6.958,8.456,0.361,11.71,8.28,0.854,34.62,0.608,0.258,0.481,0.069,0.069,0.487,0.497,40.752,4.514,1
4.569,1.412,23.444,10.219,8.431,0.682,9.913,7.01,0.929,64.65,0.678,0.315,0.503,0.056,0.056,0.804,0.8,28.8,3.795,1
4.544,1.291,8.667,3.026,6.14,0.676,9.117,6.447,0.925,59.101,0.632,0.339,0.478,0.061,0.061,0.783,0.692,18.692,3.057,4
4.362,1.341,13.214,5.382,6.301,0.643,8.749,6.187,0.915,51.764,0.605,0.295,0.5,0.089,0.089,0.741,0.636,13.364,2.585,2
4.842,1.474,13.68,7.135,9.055,0.573,10.598,7.494,0.905,50.043,0.611,0.292,0.56,0.053,0.053,0.665,0.82,40.984,4.527,5
4.168,1.284,15.833,5.739,5.59,0.695,6.771,4.788,0.92,48.194,0.611,0.345,0.431,0.086,0.086,0.759,0.85,14.45,2.688,2
4.209,1.282,15.714,5.664,5.803,0.7,7.342,5.191,0.924,52.902,0.609,0.343,0.433,0.075,0.075,0.806,0.913,19.174,3.096,2
4.745,1.481,17.357,8.661,8.971,0.49,7.634,5.398,0.87,31.992,0.613,0.228,0.57,0.04,0.04,0.591,0.588,11.765,2.425,2
4.777,1.397,9.16,4.471,7.626,0.581,8.789,6.215,0.9,44.013,0.655,0.313,0.527,0.053,0.053,0.68,0.596,16.681,2.888,3
4.268,1.331,23.667,9.346,6.763,0.493,8.307,5.874,0.875,34.524,0.567,0.267,0.578,0.05,0.05,0.627,0.674,19.558,3.127,1
4.889,1.515,16.5,8.724,9.686,0.687,6.834,4.833,0.918,47.401,0.566,0.214,0.679,0.018,0.018,0.768,0.583,4.083,1.429,4
4.226,1.349,17.667,7.219,6.108,0.66,6.799,4.808,0.911,43.499,0.623,0.348,0.379,0.091,0.091,0.742,0.783,14.087,2.654,2
4.375,1.319,14.545,5.644,6.578,0.644,8.143,5.758,0.913,48.77,0.656,0.333,0.467,0.038,0.038,0.724,0.743,19.314,3.108,1
4.282,1.301,13.583,5.055,5.916,0.699,8.929,6.314,0.93,62.737,0.62,0.317,0.475,0.119,0.119,0.832,0.875,24.5,3.5,4
4.986,1.512,6.9,4.944,7.729,0.512,7.368,5.21,0.874,32.494,0.696,0.278,0.569,0.049,0.049,0.563,0.45,8.1,2.012,3
4.581,1.392,12.0,5.512,7.293,0.608,11.542,8.162,0.916,58.431,0.594,0.318,0.486,0.07,0.07,0.78,0.794,42.882,4.63,2
4.606,1.353,8.851,3.832,6.556,0.589,12.012,8.494,0.912,57.163,0.613,0.341,0.498,0.082,0.082,0.698,0.667,38.667,4.397,5
4.771,1.51,8.727,5.637,7.43,0.75,7.348,5.196,0.937,63.577,0.635,0.262,0.607,0.0,0.0,0.852,0.813,10.563,2.298,3
4.503,1.364,7.947,3.607,5.604,0.735,9.033,6.387,0.939,72.071,0.656,0.293,0.556,0.071,0.071,0.838,0.793,18.241,3.02,4
4.69,1.373,10.5,4.707,7.554,0.54,6.058,4.284,0.872,28.867,0.714,0.2,0.633,0.011,0.011,0.556,0.556,5.556,1.667,4
4.344,1.36,19.934,8.235,6.953,0.34,11.844,8.375,0.848,33.598,0.568,0.363,0.423,0.109,0.109,0.479,0.474,56.418,5.311,1
4.528,1.382,8.2,3.917,5.859,0.699,7.754,5.483,0.926,55.448,0.683,0.286,0.56,0.012,0.012,0.75,0.75,13.5,2.598,3
4.747,1.452,15.5,7.584,8.78,0.694,9.459,6.688,0.93,64.541,0.667,0.282,0.508,0.073,0.073,0.815,0.829,24.029,3.466,1
4.849,1.452,9.125,5.103,8.015,0.795,6.788,4.8,0.946,71.678,0.699,0.216,0.667,0.0,0.0,0.824,0.818,7.364,1.919,4
5.429,1.661,9.333,7.646,11.32,0.768,5.746,4.063,0.934,53.555,0.661,0.216,0.676,0.054,0.054,0.865,0.875,6.125,1.75,4
4.477,1.397,19.333,8.429,7.651,0.626,8.263,5.843,0.909,47.057,0.626,0.312,0.56,0.037,0.037,0.752,0.735,18.382,3.032,5
4.446,1.231,9.308,2.571,5.83,0.554,6.091,4.307,0.877,29.909,0.678,0.293,0.549,0.085,0.085,0.61,0.792,15.042,2.742,3
4.368,1.282,9.75,3.341,5.535,0.718,7.766,5.491,0.93,59.248,0.632,0.324,0.419,0.095,0.095,0.797,0.708,12.042,2.454,3
4.268,1.313,29.833,11.537,7.024,0.637,8.521,6.025,0.913,49.717,0.626,0.277,0.509,0.063,0.063,0.768,0.806,20.161,3.175,1
4.707,1.404,10.0,4.874,7.507,0.652,10.711,7.574,0.924,62.471,0.656,0.328,0.497,0.051,0.051,0.78,0.672,26.224,3.621,3
4.605,1.387,13.96,6.219,7.773,0.564,10.545,7.457,0.902,48.809,0.613,0.308,0.481,0.079,0.079,0.72,0.773,39.409,4.439,2
5.121,1.5,15.059,7.983,10.81,0.586,9.375,6.629,0.904,46.968,0.68,0.259,0.569,0.075,0.075,0.667,0.733,24.2,3.479,5
4.469,1.479,6.857,4.538,4.819,0.552,5.409,3.825,0.87,26.535,0.656,0.143,0.714,0.063,0.063,0.619,0.556,2.778,1.179,3
4.481,1.295,11.667,4.244,6.667,0.676,9.799,6.929,0.927,62.769,0.638,0.336,0.53,0.045,0.045,0.813,0.778,27.222,3.689,4
4.278,1.263,10.25,3.316,5.184,0.522,7.473,5.284,0.878,33.583,0.673,0.312,0.478,0.072,0.072,0.58,0.442,8.395,2.049,3
4.589,1.377,12.5,5.535,7.436,0.583,7.71,5.452,0.895,39.626,0.663,0.293,0.612,0.069,0.069,0.664,0.824,23.059,3.395,5
4.54,1.425,19.385,8.78,8.004,0.512,8.126,5.746,0.879,35.271,0.615,0.284,0.497,0.065,0.065,0.587,0.614,16.568,2.878,2
4.463,1.331,15.952,6.341,7.246,0.588,10.763,7.611,0.909,52.573,0.606,0.305,0.522,0.054,0.054,0.744,0.855,45.306,4.76,1
4.678,1.41,13.038,6.133,8.036,0.578,10.645,7.527,0.906,50.847,0.658,0.336,0.457,0.072,0.072,0.704,0.653,32.013,4.001,2
4.644,1.348,11.25,4.706,7.485,0.644,7.488,5.295,0.91,45.393,0.644,0.299,0.529,0.069,0.069,0.747,0.731,13.885,2.635,4
4.2,1.284,10.556,3.68,4.832,0.663,6.464,4.571,0.91,41.792,0.663,0.238,0.556,0.048,0.048,0.778,0.733,8.067,2.008,3
4.674,1.418,10.897,5.389,7.565,0.604,10.745,7.598,0.913,54.793,0.646,0.23,0.593,0.044,0.044,0.755,0.766,27.574,3.713,1
4.55,1.313,19.265,7.416,8.05,0.435,11.136,7.874,0.872,38.395,0.606,0.315,0.463,0.068,0.068,0.567,0.48,28.8,3.795,1
4.369,1.429,14.0,6.727,6.465,0.714,6.547,4.629,0.924,49.822,0.571,0.208,0.688,0.021,0.021,0.875,0.8,6.4,1.789,5
4.427,1.325,10.636,4.191,6.122,0.684,7.396,5.23,0.92,50.512,0.624,0.315,0.575,0.055,0.055,0.781,0.696,11.13,2.359,3
4.714,1.407,8.273,4.234,6.928,0.703,6.709,4.744,0.922,49.141,0.571,0.173,0.712,0.038,0.038,0.846,0.778,5.444,1.65,3
4.208,1.292,16.0,5.892,5.832,0.688,6.736,4.763,0.918,46.847,0.604,0.31,0.483,0.069,0.069,0.776,0.889,14.222,2.667,2
4.807,1.534,22.3,11.204,9.697,0.632,9.442,6.677,0.915,53.424,0.601,0.336,0.418,0.09,0.09,0.739,0.667,20.0,3.162,1
4.75,1.395,10.333,4.903,7.84,0.75,8.352,5.906,0.94,71.414,0.702,0.241,0.621,0.046,0.046,0.805,0.762,12.19,2.469,4
4.472,1.34,7.571,3.17,5.243,0.717,5.22,3.691,0.916,39.771,0.642,0.206,0.735,0.0,0.0,0.794,0.857,5.143,1.604,3
4.608,1.376,13.652,5.969,7.746,0.704,12.472,8.819,0.939,82.966,0.723,0.185,0.617,0.035,0.035,0.78,0.786,25.929,3.601,1
4.36,1.38,11.538,5.194,5.963,0.707,8.655,6.12,0.931,62.638,0.613,0.239,0.62,0.043,0.043,0.837,0.864,16.409,2.864,4
4.414,1.301,10.069,3.693,5.893,0.572,9.773,6.911,0.902,46.879,0.678,0.303,0.505,0.091,0.091,0.621,0.6,21.6,3.286,4
4.943,1.523,12.571,7.281,9.428,0.739,6.929,4.9,0.932,57.52,0.636,0.25,0.714,0.0,0.0,0.875,0.857,10.286,2.268,3
4.33,1.339,21.8,8.718,7.005,0.651,6.801,4.809,0.909,42.388,0.615,0.269,0.507,0.075,0.075,0.761,0.889,14.222,2.667,2
4.907,1.537,13.5,7.812,9.391,0.87,6.396,4.523,0.965,106.77,0.685,0.243,0.622,0.027,0.027,0.973,1.0,9.0,2.121,4
4.315,1.297,22.2,8.376,6.946,0.595,6.264,4.43,0.89,33.764,0.64,0.352,0.521,0.028,0.028,0.704,0.68,11.56,2.404,5
5.105,1.477,13.517,7.111,10.494,0.592,11.718,8.286,0.912,56.56,0.628,0.317,0.541,0.033,0.033,0.728,0.705,38.782,4.404,5
4.425,1.37,12.111,5.3,6.448,0.535,9.678,6.843,0.892,42.668,0.642,0.281,0.543,0.043,0.043,0.652,0.678,27.119,3.682,4
4.429,1.34,18.455,7.418,7.307,0.596,8.493,6.005,0.903,44.451,0.626,0.299,0.535,0.031,0.031,0.701,0.711,19.184,3.097,2
4.376,1.312,15.571,5.964,6.718,0.688,7.184,5.08,0.92,49.86,0.615,0.254,0.537,0.06,0.06,0.806,0.882,13.235,2.572,2
4.474,1.326,14.958,5.889,7.184,0.532,10.081,7.128,0.893,43.715,0.616,0.281,0.484,0.127,0.127,0.665,0.629,24.532,3.502,2
4.336,1.381,14.889,6.508,6.406,0.634,7.343,5.192,0.907,43.36,0.627,0.25,0.524,0.095,0.095,0.738,0.762,12.19,2.469,2
4.637,1.349,13.148,5.459,7.821,0.566,10.668,7.543,0.903,49.445,0.623,0.29,0.475,0.104,0.104,0.706,0.75,36.0,4.243,2
4.805,1.329,11.714,4.664,8.484,0.744,6.736,4.763,0.933,57.122,0.695,0.298,0.474,0.088,0.088,0.754,0.706,8.471,2.058,3
4.295,1.341,18.429,7.422,6.558,0.674,7.66,5.416,0.919,50.632,0.651,0.25,0.56,0.06,0.06,0.786,0.857,15.429,2.777,1
5.201,1.615,16.773,10.01,11.454,0.564,10.828,7.657,0.903,49.697,0.65,0.233,0.533,0.05,0.05,0.696,0.732,30.018,3.874,1
4.713,1.356,13.913,5.84,8.368,0.547,9.783,6.917,0.895,44.198,0.634,0.3,0.552,0.039,0.039,0.601,0.59,21.246,3.259,4
4.348,1.319,11.5,4.457,5.887,0.572,6.725,4.755,0.887,34.227,0.594,0.354,0.476,0.073,0.073,0.659,0.621,11.172,2.364,3
4.727,1.545,11.0,6.936,7.887,0.955,4.477,3.166,0.985,199.25,0.682,0.267,0.6,0.067,0.067,1.0,1.0,4.0,1.414,3
4.154,1.262,11.818,3.905,4.874,0.731,8.332,5.892,0.936,66.116,0.669,0.287,0.483,0.057,0.057,0.782,0.76,14.44,2.687,4
4.817,1.416,15.147,7.021,9.127,0.449,10.179,7.198,0.872,36.944,0.635,0.3,0.486,0.073,0.073,0.538,0.602,35.52,4.214,1
4.5,1.35,16.667,6.84,7.534,0.71,7.1,5.02,0.926,53.054,0.64,0.297,0.453,0.078,0.078,0.797,0.895,15.211,2.758,2
4.75,1.415,16.857,7.684,8.949,0.657,10.09,7.134,0.923,60.504,0.678,0.294,0.512,0.05,0.05,0.775,0.681,21.787,3.301,1
4.629,1.403,15.786,7.118,8.154,0.495,12.738,9.007,0.892,47.685,0.609,0.295,0.535,0.064,0.064,0.614,0.622,46.017,4.797,5
5.105,1.516,15.5,8.345,10.775,0.677,7.543,5.334,0.919,50.408,0.702,0.23,0.586,0.046,0.046,0.678,0.65,8.45,2.055,5
4.442,1.408,15.846,7.202,7.117,0.641,9.197,6.503,0.916,53.568,0.592,0.328,0.451,0.074,0.074,0.762,0.75,22.5,3.354,2
4.403,1.333,14.333,5.733,6.704,0.705,8.012,5.665,0.928,58.311,0.612,0.316,0.481,0.063,0.063,0.81,0.84,17.64,2.97,2
4.729,1.396,9.6,4.625,7.505,0.708,8.5,6.01,0.931,62.03,0.701,0.248,0.584,0.05,0.05,0.772,0.72,12.96,2.546,4
4.997,1.327,9.528,3.779,8.977,0.583,10.799,7.636,0.908,52.042,0.641,0.305,0.509,0.095,0.095,0.691,0.731,35.836,4.233,4
4.55,1.369,13.684,5.904,7.426,0.569,9.179,6.49,0.899,44.319,0.642,0.281,0.497,0.084,0.084,0.647,0.66,20.447,3.197,2
4.453,1.255,11.778,3.809,6.534,0.594,6.119,4.327,0.888,32.991,0.679,0.236,0.667,0.083,0.083,0.681,0.529,4.765,1.543,3
4.803,1.466,13.938,7.149,8.875,0.587,8.772,6.203,0.902,44.678,0.605,0.296,0.541,0.052,0.052,0.741,0.7,19.6,3.13,5
4.68,1.48,8.333,5.124,6.762,0.88,4.4,3.111,0.96,74.742,0.6,0.267,0.733,0.0,0.0,0.933,0.75,2.25,1.061,5
4.848,1.384,13.727,6.096,9.094,0.506,10.759,7.608,0.888,43.281,0.631,0.29,0.517,0.056,0.056,0.629,0.651,35.133,4.191,5
4.324,1.432,11.111,5.641,5.664,0.36,8.05,5.692,0.836,26.395,0.528,0.409,0.398,0.049,0.049,0.443,0.426,19.593,3.13,1
